Author_Id,Affiliation,Latitude,Longitude,Year,Author Name,Attended_date
5270,"Ghent university, Belgium",51.0078484,3.7108831,1999,Johan Decruyenaere,2015
5271,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5272,"Ghent university, Belgium",51.0078484,3.7108831,2004,Johan Decruyenaere,2015
5273,"Ghent university, Belgium",51.0078484,3.7108831,2000,Johan Decruyenaere,2015
5274,"Ghent university, Belgium",51.0078484,3.7108831,2006,Johan Decruyenaere,2015
5275,"Ghent university, Belgium",51.0078484,3.7108831,2000,Johan Decruyenaere,2015
5276,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5277,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5278,"Ghent university, Belgium",51.0078484,3.7108831,2021,Johan Decruyenaere,2015
5279,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5280,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5281,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5282,"Ghent university, Belgium",51.0078484,3.7108831,1995,Johan Decruyenaere,2015
5283,"Ghent university, Belgium",51.0078484,3.7108831,2004,Johan Decruyenaere,2015
5284,"Ghent university, Belgium",51.0078484,3.7108831,2019,Johan Decruyenaere,2015
5285,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5286,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5287,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5288,"Ghent university, Belgium",51.0078484,3.7108831,1998,Johan Decruyenaere,2015
5289,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5290,"Ghent university, Belgium",51.0078484,3.7108831,2005,Johan Decruyenaere,2015
5291,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5292,"Ghent university, Belgium",51.0078484,3.7108831,2000,Johan Decruyenaere,2015
5293,"Ghent university, Belgium",51.0078484,3.7108831,1998,Johan Decruyenaere,2015
5294,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5295,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5296,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5297,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5298,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5299,"Ghent university, Belgium",51.0078484,3.7108831,2013,Johan Decruyenaere,2015
5300,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5301,"Ghent university, Belgium",51.0078484,3.7108831,2019,Johan Decruyenaere,2015
5302,"Ghent university, Belgium",51.0078484,3.7108831,2005,Johan Decruyenaere,2015
5303,"Ghent university, Belgium",51.0078484,3.7108831,2013,Johan Decruyenaere,2015
5304,"Ghent university, Belgium",51.0078484,3.7108831,2003,Johan Decruyenaere,2015
5305,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5306,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5307,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5308,"Ghent university, Belgium",51.0078484,3.7108831,2003,Johan Decruyenaere,2015
5309,"Ghent university, Belgium",51.0078484,3.7108831,2018,Johan Decruyenaere,2015
5310,"Ghent university, Belgium",51.0078484,3.7108831,2018,Johan Decruyenaere,2015
5311,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5312,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5313,"Ghent university, Belgium",51.0078484,3.7108831,2013,Johan Decruyenaere,2015
5314,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5315,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5316,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5317,"Ghent university, Belgium",51.0078484,3.7108831,2006,Johan Decruyenaere,2015
5318,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5319,"Ghent university, Belgium",51.0078484,3.7108831,2018,Johan Decruyenaere,2015
5320,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5321,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5322,"Ghent university, Belgium",51.0078484,3.7108831,1998,Johan Decruyenaere,2015
5323,"Ghent university, Belgium",51.0078484,3.7108831,1996,Johan Decruyenaere,2015
5324,"Ghent university, Belgium",51.0078484,3.7108831,2021,Johan Decruyenaere,2015
5325,"Ghent university, Belgium",51.0078484,3.7108831,1996,Johan Decruyenaere,2015
5326,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5327,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5328,"Ghent university, Belgium",51.0078484,3.7108831,2013,Johan Decruyenaere,2015
5329,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5330,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5331,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5332,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5333,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5334,"Ghent university, Belgium",51.0078484,3.7108831,2002,Johan Decruyenaere,2015
5335,"Ghent university, Belgium",51.0078484,3.7108831,1994,Johan Decruyenaere,2015
5336,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5337,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5338,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5339,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5340,"Ghent university, Belgium",51.0078484,3.7108831,2001,Johan Decruyenaere,2015
5341,"Ghent university, Belgium",51.0078484,3.7108831,1991,Johan Decruyenaere,2015
5342,"Ghent university, Belgium",51.0078484,3.7108831,2019,Johan Decruyenaere,2015
5343,"Ghent university, Belgium",51.0078484,3.7108831,2003,Johan Decruyenaere,2015
5344,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5345,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5346,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5347,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5348,"Ghent university, Belgium",51.0078484,3.7108831,2005,Johan Decruyenaere,2015
5349,"Ghent university, Belgium",51.0078484,3.7108831,2003,Johan Decruyenaere,2015
5350,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5351,"Ghent university, Belgium",51.0078484,3.7108831,2002,Johan Decruyenaere,2015
5352,"Ghent university, Belgium",51.0078484,3.7108831,2021,Johan Decruyenaere,2015
5353,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5354,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5355,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5356,"Ghent university, Belgium",51.0078484,3.7108831,1995,Johan Decruyenaere,2015
5357,"Ghent university, Belgium",51.0078484,3.7108831,2021,Johan Decruyenaere,2015
5358,"Ghent university, Belgium",51.0078484,3.7108831,2018,Johan Decruyenaere,2015
5359,"Ghent university, Belgium",51.0078484,3.7108831,2021,Johan Decruyenaere,2015
5360,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5361,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5362,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5363,"Ghent university, Belgium",51.0078484,3.7108831,2006,Johan Decruyenaere,2015
5364,"Ghent university, Belgium",51.0078484,3.7108831,1996,Johan Decruyenaere,2015
5365,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5366,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5367,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5368,"Ghent university, Belgium",51.0078484,3.7108831,2000,Johan Decruyenaere,2015
5369,"Ghent university, Belgium",51.0078484,3.7108831,1997,Johan Decruyenaere,2015
5370,"Ghent university, Belgium",51.0078484,3.7108831,1996,Johan Decruyenaere,2015
5371,"Ghent university, Belgium",51.0078484,3.7108831,1995,Johan Decruyenaere,2015
5372,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5373,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5374,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5375,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5376,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5377,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5378,"Ghent university, Belgium",51.0078484,3.7108831,1994,Johan Decruyenaere,2015
5379,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5380,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5381,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5382,"Ghent university, Belgium",51.0078484,3.7108831,1998,Johan Decruyenaere,2015
5383,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5384,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5385,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5386,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5387,"Ghent university, Belgium",51.0078484,3.7108831,2002,Johan Decruyenaere,2015
5388,"Ghent university, Belgium",51.0078484,3.7108831,2021,Johan Decruyenaere,2015
5389,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5390,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5391,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5392,"Ghent university, Belgium",51.0078484,3.7108831,1999,Johan Decruyenaere,2015
5393,"Ghent university, Belgium",51.0078484,3.7108831,1995,Johan Decruyenaere,2015
5394,"Ghent university, Belgium",51.0078484,3.7108831,2021,Johan Decruyenaere,2015
5395,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5396,"Ghent university, Belgium",51.0078484,3.7108831,2018,Johan Decruyenaere,2015
5397,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5398,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5399,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5400,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5401,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5402,"Ghent university, Belgium",51.0078484,3.7108831,2006,Johan Decruyenaere,2015
5403,"Ghent university, Belgium",51.0078484,3.7108831,2006,Johan Decruyenaere,2015
5404,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5405,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5406,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5407,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5408,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5409,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5410,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5411,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5412,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5413,"Ghent university, Belgium",51.0078484,3.7108831,2006,Johan Decruyenaere,2015
5414,"Ghent university, Belgium",51.0078484,3.7108831,1999,Johan Decruyenaere,2015
5415,"Ghent university, Belgium",51.0078484,3.7108831,1997,Johan Decruyenaere,2015
5416,"Ghent university, Belgium",51.0078484,3.7108831,1996,Johan Decruyenaere,2015
5417,"Ghent university, Belgium",51.0078484,3.7108831,1992,Johan Decruyenaere,2015
5418,"Ghent university, Belgium",51.0078484,3.7108831,1992,Johan Decruyenaere,2015
5419,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5420,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5421,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5422,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5423,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5424,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5425,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5426,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5427,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5428,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5429,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5430,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5431,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5432,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5433,"Ghent university, Belgium",51.0078484,3.7108831,2003,Johan Decruyenaere,2015
5434,"Ghent university, Belgium",51.0078484,3.7108831,2002,Johan Decruyenaere,2015
5435,"Ghent university, Belgium",51.0078484,3.7108831,1999,Johan Decruyenaere,2015
5436,"Ghent university, Belgium",51.0078484,3.7108831,1998,Johan Decruyenaere,2015
5437,"Ghent university, Belgium",51.0078484,3.7108831,1997,Johan Decruyenaere,2015
5438,"Ghent university, Belgium",51.0078484,3.7108831,1995,Johan Decruyenaere,2015
5439,"Ghent university, Belgium",51.0078484,3.7108831,1995,Johan Decruyenaere,2015
5440,"Ghent university, Belgium",51.0078484,3.7108831,1995,Johan Decruyenaere,2015
5441,"Ghent university, Belgium",51.0078484,3.7108831,1993,Johan Decruyenaere,2015
5442,"Ghent university, Belgium",51.0078484,3.7108831,2023,Johan Decruyenaere,2015
5443,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5444,"Ghent university, Belgium",51.0078484,3.7108831,2021,Johan Decruyenaere,2015
5445,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5446,"Ghent university, Belgium",51.0078484,3.7108831,2019,Johan Decruyenaere,2015
5447,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5448,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5449,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5450,"Ghent university, Belgium",51.0078484,3.7108831,2013,Johan Decruyenaere,2015
5451,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5452,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5453,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5454,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5455,"Ghent university, Belgium",51.0078484,3.7108831,2006,Johan Decruyenaere,2015
5456,"Ghent university, Belgium",51.0078484,3.7108831,2004,Johan Decruyenaere,2015
5457,"Ghent university, Belgium",51.0078484,3.7108831,1999,Johan Decruyenaere,2015
5458,"Ghent university, Belgium",51.0078484,3.7108831,1993,Johan Decruyenaere,2015
5459,"Ghent university, Belgium",51.0078484,3.7108831,1993,Johan Decruyenaere,2015
5460,"Ghent university, Belgium",51.0078484,3.7108831,1993,Johan Decruyenaere,2015
5461,"Ghent university, Belgium",51.0078484,3.7108831,,Johan Decruyenaere,2015
5462,"Ghent university, Belgium",51.0078484,3.7108831,2023,Johan Decruyenaere,2015
5463,"Ghent university, Belgium",51.0078484,3.7108831,2023,Johan Decruyenaere,2015
5464,"Ghent university, Belgium",51.0078484,3.7108831,2023,Johan Decruyenaere,2015
5465,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5466,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5467,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5468,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5469,"Ghent university, Belgium",51.0078484,3.7108831,2017,Johan Decruyenaere,2015
5470,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5471,"Ghent university, Belgium",51.0078484,3.7108831,2013,Johan Decruyenaere,2015
5472,"Ghent university, Belgium",51.0078484,3.7108831,2013,Johan Decruyenaere,2015
5473,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5474,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5475,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5476,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5477,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5478,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5479,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5480,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5481,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5482,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5483,"Ghent university, Belgium",51.0078484,3.7108831,2006,Johan Decruyenaere,2015
5484,"Ghent university, Belgium",51.0078484,3.7108831,2006,Johan Decruyenaere,2015
5485,"Ghent university, Belgium",51.0078484,3.7108831,2005,Johan Decruyenaere,2015
5486,"Ghent university, Belgium",51.0078484,3.7108831,2004,Johan Decruyenaere,2015
5487,"Ghent university, Belgium",51.0078484,3.7108831,2004,Johan Decruyenaere,2015
5488,"Ghent university, Belgium",51.0078484,3.7108831,1999,Johan Decruyenaere,2015
5489,"Ghent university, Belgium",51.0078484,3.7108831,1995,Johan Decruyenaere,2015
5490,"Ghent university, Belgium",51.0078484,3.7108831,1994,Johan Decruyenaere,2015
5491,"Ghent university, Belgium",51.0078484,3.7108831,1994,Johan Decruyenaere,2015
5492,"Ghent university, Belgium",51.0078484,3.7108831,1993,Johan Decruyenaere,2015
5493,"Ghent university, Belgium",51.0078484,3.7108831,1993,Johan Decruyenaere,2015
5494,"Ghent university, Belgium",51.0078484,3.7108831,1992,Johan Decruyenaere,2015
5495,"Ghent university, Belgium",51.0078484,3.7108831,2023,Johan Decruyenaere,2015
5496,"Ghent university, Belgium",51.0078484,3.7108831,2023,Johan Decruyenaere,2015
5497,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5498,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5499,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5500,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5501,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5502,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5503,"Ghent university, Belgium",51.0078484,3.7108831,2022,Johan Decruyenaere,2015
5504,"Ghent university, Belgium",51.0078484,3.7108831,2021,Johan Decruyenaere,2015
5505,"Ghent university, Belgium",51.0078484,3.7108831,2021,Johan Decruyenaere,2015
5506,"Ghent university, Belgium",51.0078484,3.7108831,2021,Johan Decruyenaere,2015
5507,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5508,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5509,"Ghent university, Belgium",51.0078484,3.7108831,2020,Johan Decruyenaere,2015
5510,"Ghent university, Belgium",51.0078484,3.7108831,2017,Johan Decruyenaere,2015
5511,"Ghent university, Belgium",51.0078484,3.7108831,2017,Johan Decruyenaere,2015
5512,"Ghent university, Belgium",51.0078484,3.7108831,2017,Johan Decruyenaere,2015
5513,"Ghent university, Belgium",51.0078484,3.7108831,2017,Johan Decruyenaere,2015
5514,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5515,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5516,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5517,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5518,"Ghent university, Belgium",51.0078484,3.7108831,2016,Johan Decruyenaere,2015
5519,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5520,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5521,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5522,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5523,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5524,"Ghent university, Belgium",51.0078484,3.7108831,2015,Johan Decruyenaere,2015
5525,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5526,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5527,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5528,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5529,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5530,"Ghent university, Belgium",51.0078484,3.7108831,2014,Johan Decruyenaere,2015
5531,"Ghent university, Belgium",51.0078484,3.7108831,2013,Johan Decruyenaere,2015
5532,"Ghent university, Belgium",51.0078484,3.7108831,2013,Johan Decruyenaere,2015
5533,"Ghent university, Belgium",51.0078484,3.7108831,2013,Johan Decruyenaere,2015
5534,"Ghent university, Belgium",51.0078484,3.7108831,2013,Johan Decruyenaere,2015
5535,"Ghent university, Belgium",51.0078484,3.7108831,2013,Johan Decruyenaere,2015
5536,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5537,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5538,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5539,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5540,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5541,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5542,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5543,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5544,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5545,"Ghent university, Belgium",51.0078484,3.7108831,2012,Johan Decruyenaere,2015
5546,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5547,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5548,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5549,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5550,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5551,"Ghent university, Belgium",51.0078484,3.7108831,2011,Johan Decruyenaere,2015
5552,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5553,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5554,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5555,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5556,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5557,"Ghent university, Belgium",51.0078484,3.7108831,2010,Johan Decruyenaere,2015
5558,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5559,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5560,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5561,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5562,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5563,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5564,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5565,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5566,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5567,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5568,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5569,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5570,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5571,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5572,"Ghent university, Belgium",51.0078484,3.7108831,2009,Johan Decruyenaere,2015
5573,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5574,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5575,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5576,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5577,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5578,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5579,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5580,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5581,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5582,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5583,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5584,"Ghent university, Belgium",51.0078484,3.7108831,2008,Johan Decruyenaere,2015
5585,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
5586,"Ghent university, Belgium",51.0078484,3.7108831,2007,Johan Decruyenaere,2015
